Recall,Precision,Model
0.5,0.5416666666666666,Elastic Net
0.5,0.5531914893617021,Elastic Net
0.5,0.5652173913043478,Elastic Net
0.4807692307692308,0.5555555555555556,Elastic Net
0.46153846153846156,0.5454545454545454,Elastic Net
0.4423076923076923,0.5348837209302325,Elastic Net
0.4423076923076923,0.5476190476190477,Elastic Net
0.4423076923076923,0.5609756097560976,Elastic Net
0.4423076923076923,0.575,Elastic Net
0.4423076923076923,0.5897435897435898,Elastic Net
0.4423076923076923,0.6052631578947368,Elastic Net
0.4230769230769231,0.5945945945945946,Elastic Net
0.40384615384615385,0.5833333333333334,Elastic Net
0.38461538461538464,0.5714285714285714,Elastic Net
0.36538461538461536,0.5588235294117647,Elastic Net
0.36538461538461536,0.5757575757575758,Elastic Net
0.34615384615384615,0.5625,Elastic Net
0.3269230769230769,0.5483870967741935,Elastic Net
0.3269230769230769,0.5666666666666667,Elastic Net
0.3076923076923077,0.5517241379310345,Elastic Net
0.3076923076923077,0.5714285714285714,Elastic Net
0.28846153846153844,0.5555555555555556,Elastic Net
0.28846153846153844,0.5769230769230769,Elastic Net
0.28846153846153844,0.6,Elastic Net
0.2692307692307692,0.5833333333333334,Elastic Net
0.25,0.5652173913043478,Elastic Net
0.25,0.5909090909090909,Elastic Net
0.25,0.6190476190476191,Elastic Net
0.25,0.65,Elastic Net
0.25,0.6842105263157895,Elastic Net
0.23076923076923078,0.6666666666666666,Elastic Net
0.21153846153846154,0.6470588235294118,Elastic Net
0.19230769230769232,0.625,Elastic Net
0.19230769230769232,0.6666666666666666,Elastic Net
0.19230769230769232,0.7142857142857143,Elastic Net
0.17307692307692307,0.6923076923076923,Elastic Net
0.15384615384615385,0.6666666666666666,Elastic Net
0.15384615384615385,0.7272727272727273,Elastic Net
0.1346153846153846,0.7,Elastic Net
0.1346153846153846,0.7777777777777778,Elastic Net
0.1346153846153846,0.875,Elastic Net
0.11538461538461539,0.8571428571428571,Elastic Net
0.11538461538461539,1.0,Elastic Net
0.09615384615384616,1.0,Elastic Net
0.07692307692307693,1.0,Elastic Net
0.057692307692307696,1.0,Elastic Net
0.038461538461538464,1.0,Elastic Net
0.019230769230769232,1.0,Elastic Net
0.0,1.0,Elastic Net
1.0,0.3611111111111111,SVM
1.0,0.36363636363636365,SVM
1.0,0.36619718309859156,SVM
1.0,0.36879432624113473,SVM
1.0,0.37142857142857144,SVM
1.0,0.37410071942446044,SVM
1.0,0.37681159420289856,SVM
1.0,0.3795620437956204,SVM
1.0,0.38235294117647056,SVM
1.0,0.3851851851851852,SVM
0.9807692307692307,0.3805970149253731,SVM
0.9807692307692307,0.38345864661654133,SVM
0.9807692307692307,0.38636363636363635,SVM
0.9807692307692307,0.3893129770992366,SVM
0.9807692307692307,0.3923076923076923,SVM
0.9807692307692307,0.3953488372093023,SVM
0.9807692307692307,0.3984375,SVM
0.9615384615384616,0.3937007874015748,SVM
0.9423076923076923,0.3888888888888889,SVM
0.9423076923076923,0.392,SVM
0.9423076923076923,0.3951612903225806,SVM
0.9230769230769231,0.3902439024390244,SVM
0.9230769230769231,0.39344262295081966,SVM
0.9230769230769231,0.39669421487603307,SVM
0.9038461538461539,0.39166666666666666,SVM
0.8846153846153846,0.3865546218487395,SVM
0.8846153846153846,0.3898305084745763,SVM
0.8846153846153846,0.39316239316239315,SVM
